Time;Px;Py;Pz;Vx;Vy;Vz;V;Ax;Ay;Az;A
0,08336375;2,283554;4,028308;38,35592;0,9916983;17,72886;495,5023;495,820344541892;-0,09916983;-11,58289;-49,55023;50,8861295777743
0,08339533;2,284793;4,028868;38,37152;0,9916952;17,72849;495,5007;495,818776111429;-0,09916952;-11,58285;-49,55007;50,8859690315816
0,08342711;2,28604;4,029431;38,38722;0,991692;17,72812;495,4991;495,817177046639;-0,0991692;-11,58281;-49,54992;50,8858082683101
0,08346221;2,287416;4,030054;38,40456;0,9916885;17,72772;495,4974;495,815424059179;-0,09916885;-11,58277;-49,54974;50,8856280638961
0,083496;2,288742;4,030653;38,42125;0,9916852;17,72733;495,4957;495,813732682085;-0,09916852;-11,58273;-49,54958;50,8854594373215
0,08353114;2,29012;4,031275;38,43862;0,9916817;17,72692;495,494;495,81197976341;-0,09916817;-11,58269;-49,5494;50,8852794499863
0,08356299;2,291369;4,03184;38,45435;0,9916785;17,72655;495,4924;495,810380631262;-0,09916785;-11,58265;-49,54924;50,8851186867148
0,08359548;2,292644;4,032416;38,4704;0,9916753;17,72617;495,4908;495,808781294619;-0,09916753;-11,58262;-49,54908;50,8849504943269
0,08362946;2,293977;4,033018;38,48719;0,9916719;17,72578;495,4891;495,807059352079;-0,09916719;-11,58258;-49,54891;50,8847779361081
0,0836622;2,295261;4,033599;38,50336;0,9916687;17,7254;495,4875;495,805429381467;-0,09916687;-11,58254;-49,54875;50,8846134582711
0,08369524;2,296557;4,034184;38,51968;0,9916654;17,72502;495,4859;495,803799274569;-0,09916654;-11,5825;-49,54859;50,8844448317111
0,08373031;2,297932;4,034806;38,53701;0,9916619;17,72461;495,4841;495,802046357129;-0,09916619;-11,58246;-49,54841;50,8842648443759
0,08376367;2,299241;4,035397;38,55349;0,9916586;17,72423;495,4825;495,800385684474;-0,09916586;-11,58242;-49,54825;50,8840962178158
0,08379602;2,30051;4,035971;38,56947;0,9916554;17,72385;495,4809;495,798755851084;-0,09916554;-11,58239;-49,54809;50,8839317399788
0,08382939;2,301818;4,036562;38,58595;0,9916521;17,72346;495,4792;495,797095178733;-0,09916521;-11,58235;-49,54792;50,8837633304831
0,08386043;2,303036;4,037112;38,60129;0,991649;17,7231;495,4777;495,795526887591;-0,0991649;-11,58231;-49,54777;50,8836027843049
0,08389286;2,304308;4,037687;38,61731;0,9916458;17,72273;495,4761;495,793927552822;-0,09916458;-11,58227;-49,54761;50,8834380893891
0,08392897;2,305724;4,038327;38,63515;0,9916422;17,72231;495,4743;495,792113231504;-0,09916423;-11,58223;-49,54743;50,8832541704097
0,08396237;2,307034;4,038918;38,65165;0,9916389;17,72192;495,4726;495,790452491833;-0,09916389;-11,58219;-49,54726;50,8830855438351
0,08399442;2,308291;4,039487;38,66748;0,9916357;17,72155;495,471;495,788853362355;-0,09916358;-11,58216;-49,5471;50,8829210660127
0,08402731;2,309581;4,04007;38,68373;0,9916325;17,72117;495,4694;495,787223325769;-0,09916325;-11,58212;-49,54694;50,8827526565314
0,08405952;2,310845;4,04064;38,69964;0,9916293;17,7208;495,4678;495,785593562329;-0,09916293;-11,58208;-49,54678;50,8825918932454
0,08409262;2,312143;4,041227;38,71599;0,991626;17,72042;495,4662;495,783963457987;-0,0991626;-11,58204;-49,54662;50,8824234837642
0,08413304;2,313728;4,041943;38,73595;0,991622;17,71995;495,4642;495,781933878524;-0,0991622;-11,582;-49,54642;50,8822159749192
0,08416528;2,314993;4,042515;38,75188;0,9916188;17,71957;495,4626;495,780334613763;-0,09916188;-11,58196;-49,54626;50,8820514970822
0,08419795;2,316274;4,043093;38,76802;0,9916155;17,7192;495,461;495,778704714608;-0,09916156;-11,58192;-49,5461;50,8818868021664
0,08423156;2,317592;4,043689;38,78463;0,9916122;17,71881;495,4593;495,777013410493;-0,09916122;-11,58188;-49,54593;50,8817144610409
0,0842629;2,318821;4,044244;38,80011;0,9916091;17,71844;495,4577;495,775444985321;-0,09916091;-11,58184;-49,54577;50,8815539148482
0,08429858;2,320221;4,044877;38,81773;0,9916056;17,71803;495,456;495,773661369223;-0,09916056;-11,5818;-49,5456;50,8813737104342
0,08433364;2,321596;4,045498;38,83505;0,9916021;17,71762;495,4542;495,771908456004;-0,09916021;-11,58176;-49,54543;50,8811972205711
0,08444398;2,325923;4,047452;38,88955;0,9915912;17,71635;495,4488;495,766403619431;-0,09915911;-11,58163;-49,54488;50,8806332345424
0,08447962;2,327321;4,048084;38,90716;0,9915876;17,71593;495,447;495,764619936422;-0,09915876;-11,58159;-49,5447;50,8804530301284
0,08451094;2,328549;4,048639;38,92263;0,9915845;17,71557;495,4454;495,763051580922;-0,09915845;-11,58156;-49,54454;50,8802924839357
0,08454514;2,329891;4,049244;38,93952;0,9915811;17,71518;495,4438;495,761360074255;-0,09915812;-11,58152;-49,54438;50,8801199257314
0,08457813;2,331185;4,049829;38,95582;0,9915779;17,71479;495,4421;495,759699475008;-0,09915779;-11,58148;-49,54421;50,8799515162501
0,0846089;2,332392;4,050374;38,97102;0,9915748;17,71444;495,4406;495,758161822713;-0,09915748;-11,58144;-49,54406;50,8797949017017
0,08464725;2,333896;4,051054;38,98996;0,991571;17,71399;495,4387;495,756255057701;-0,0991571;-11,5814;-49,54387;50,8795989707106
0,08467948;2,33516;4,051624;39,00588;0,9915678;17,71362;495,4371;495,754655864194;-0,09915678;-11,58136;-49,54371;50,8794344928737
0,08471033;2,33637;4,052171;39,02112;0,9915648;17,71326;495,4356;495,753118144354;-0,09915648;-11,58133;-49,54356;50,8792778783252
0,08474596;2,337767;4,052802;39,03872;0,9915612;17,71285;495,4338;495,75133453134;-0,09915613;-11,58128;-49,54338;50,8790974568324
0,08477817;2,33903;4,053372;39,05463;0,991558;17,71248;495,4322;495,749735338447;-0,09915581;-11,58125;-49,54322;50,8789329789954
0,08481435;2,340449;4,054013;39,0725;0,9915544;17,71206;495,4304;495,747920955165;-0,09915544;-11,58121;-49,54304;50,8787488429226
0,0848476;2,341753;4,054602;39,08893;0,9915512;17,71167;495,4288;495,7462602895;-0,09915511;-11,58117;-49,54288;50,8785804334414
0,08487902;2,342985;4,055159;39,10445;0,991548;17,71131;495,4272;495,744691867968;-0,0991548;-11,58113;-49,54272;50,8784198872487
0,08491138;2,344254;4,055732;39,12043;0,9915448;17,71093;495,4256;495,743062109727;-0,09915448;-11,58109;-49,54256;50,8782554094117
0,08494593;2,345609;4,056344;39,1375;0,9915414;17,71053;495,4239;495,741339903252;-0,09915414;-11,58105;-49,54239;50,878079136642
0,0849812;2,346992;4,056968;39,15491;0,9915379;17,71012;495,4221;495,739586926176;-0,09915379;-11,58101;-49,54222;50,8779026467789
0,08501457;2,348301;4,057559;39,1714;0,9915346;17,70974;495,4205;495,737926193449;-0,09915346;-11,58097;-49,54205;50,8777303056679
0,08504615;2,34954;4,058119;39,187;0,9915314;17,70937;495,4189;495,73632720676;-0,09915315;-11,58094;-49,54189;50,8775697594752
0,08507688;2,350745;4,058663;39,20218;0,9915284;17,70902;495,4174;495,734820123434;-0,09915284;-11,5809;-49,54174;50,8774131449268
0,08510809;2,351969;4,059216;39,21759;0,9915253;17,70865;495,4159;495,733251771554;-0,09915254;-11,58087;-49,54159;50,8772563132995
0,08514564;2,353441;4,05988;39,23614;0,9915216;17,70822;495,414;495,731375849203;-0,09915216;-11,58082;-49,5414;50,8770643139527
0,08517879;2,354742;4,060468;39,25252;0,9915183;17,70784;495,4124;495,729715253808;-0,09915183;-11,58078;-49,54124;50,876895904457
0,08521064;2,355991;4,061031;39,26825;0,9915152;17,70747;495,4108;495,728116199993;-0,09915151;-11,58075;-49,54108;50,8767351411855
0,08524203;2,357222;4,061587;39,28375;0,991512;17,7071;495,4092;495,726578278716;-0,0991512;-11,58071;-49,54092;50,8765745949928
0,08527276;2,358427;4,062131;39,29893;0,991509;17,70675;495,4077;495,725040698514;-0,0991509;-11,58068;-49,54077;50,8764179804443
0,08530978;2,359879;4,062787;39,31721;0,9915053;17,70632;495,4059;495,723195479905;-0,09915053;-11,58063;-49,54059;50,8762299127418
0,085347;2,361338;4,063446;39,3356;0,9915016;17,70589;495,404;495,721319695274;-0,09915017;-11,58059;-49,5404;50,8760381304883
0,08537884;2,362587;4,06401;39,35133;0,9914985;17,70552;495,4024;495,719720574369;-0,09914985;-11,58055;-49,54025;50,8758773672023
0,08541083;2,363842;4,064576;39,36713;0,9914953;17,70515;495,4008;495,718121453662;-0,09914953;-11,58051;-49,54009;50,8757166039308
0,08544335;2,365117;4,065152;39,38319;0,9914921;17,70477;495,3993;495,716522128667;-0,0991492;-11,58048;-49,53992;50,8755484115283
0,0854801;2,366558;4,065803;39,40134;0,9914884;17,70435;495,3974;495,714677047407;-0,09914885;-11,58043;-49,53975;50,8753640583913
0,08551244;2,367826;4,066375;39,41731;0,9914852;17,70397;495,3958;495,713077722968;-0,09914852;-11,5804;-49,53959;50,8751995805398
0,08554732;2,369194;4,066993;39,43454;0,9914818;17,70357;495,3941;495,711324954241;-0,09914818;-11,58036;-49,53941;50,8750193761403
0,08557922;2,370445;4,067557;39,4503;0,9914786;17,7032;495,3925;495,709725834576;-0,09914786;-11,58032;-49,53925;50,8748588299476
0,08561016;2,371658;4,068105;39,46558;0,9914755;17,70284;495,391;495,708188120023;-0,09914755;-11,58028;-49,5391;50,8747019983058
0,08564518;2,373032;4,068725;39,48288;0,9914721;17,70243;495,3893;495,706435215723;-0,09914721;-11,58024;-49,53893;50,8745217939063
0,08567732;2,374292;4,069294;39,49875;0,9914688;17,70206;495,3877;495,704836028433;-0,09914689;-11,58021;-49,53877;50,8743610306203
0,08570777;2,375486;4,069833;39,51379;0,9914659;17,70171;495,3861;495,703298519044;-0,09914659;-11,58017;-49,53862;50,8742044160863
0,08574387;2,376902;4,070472;39,53162;0,9914623;17,70129;495,3844;495,701514708453;-0,09914623;-11,58013;-49,53844;50,8740204971069
0,08577562;2,378147;4,071034;39,5473;0,9914591;17,70092;495,3828;495,699915658116;-0,09914591;-11,58009;-49,53828;50,8738597338208
0,0858134;2,379628;4,071703;39,56596;0,9914554;17,70049;495,3809;495,698039672398;-0,09914554;-11,58005;-49,53809;50,8736677344741
0,085846;2,380907;4,07228;39,58206;0,9914522;17,70011;495,3793;495,69640978378;-0,09914522;-11,58001;-49,53793;50,8734995420862
0,08595715;2,385265;4,074247;39,63696;0,9914411;17,69882;495,3738;495,69087414088;-0,09914412;-11,57988;-49,53738;50,8729353389641
0,08599166;2,386619;4,074858;39,654;0,9914377;17,69842;495,3721;495,689152009404;-0,09914377;-11,57984;-49,53721;50,8727590661943
0,0860214;2,387785;4,075384;39,66869;0,9914348;17,69808;495,3706;495,687645272448;-0,09914348;-11,57981;-49,53706;50,8726100978411
0,08605225;2,388995;4,07593;39,68393;0,9914317;17,69772;495,3691;495,686107628771;-0,09914317;-11,57977;-49,53691;50,8724532662138
0,08608513;2,390284;4,076512;39,70017;0,9914284;17,69734;495,3675;495,684477605348;-0,09914284;-11,57973;-49,53675;50,8722848567326
0,08612859;2,391989;4,077281;39,72163;0,9914241;17,69684;495,3653;495,68229425684;-0,09914242;-11,57968;-49,53653;50,8720616213251
0,08616145;2,393277;4,077863;39,73786;0,9914209;17,69646;495,3637;495,680664302001;-0,09914209;-11,57965;-49,53637;50,8718971434736
0,08619481;2,394585;4,078453;39,75434;0,9914176;17,69607;495,362;495,679003576933;-0,09914175;-11,57961;-49,5362;50,8717248023481
0,0862264;2,395824;4,079012;39,76994;0,9914144;17,69571;495,3605;495,67743516362;-0,09914144;-11,57957;-49,53605;50,8715642561554
0,08625843;2,39708;4,079579;39,78576;0,9914113;17,69533;495,3589;495,67583598007;-0,09914113;-11,57953;-49,53589;50,8714034928838
0,08629032;2,39833;4,080143;39,80151;0,9914081;17,69497;495,3573;495,6742369329;-0,09914081;-11,5795;-49,53573;50,8712390150469
0,08632834;2,399821;4,080816;39,82029;0,9914043;17,69452;495,3554;495,672330316586;-0,09914044;-11,57945;-49,53554;50,8710470157001
0,08636082;2,401095;4,081391;39,83633;0,9914011;17,69415;495,3538;495,670700499311;-0,09914012;-11,57942;-49,53538;50,8708825378631
0,08639291;2,402353;4,081959;39,85218;0,9913979;17,69378;495,3522;495,669101316598;-0,09913979;-11,57938;-49,53522;50,8707180600261
0,08642569;2,403639;4,082539;39,86837;0,9913947;17,6934;495,3506;495,667471363558;-0,09913947;-11,57934;-49,53506;50,8705533650958
0,08646109;2,405027;4,083165;39,88585;0,9913912;17,69299;495,3488;495,665718328518;-0,09913912;-11,5793;-49,53489;50,8703731606818
0,08649405;2,406319;4,083748;39,90213;0,9913879;17,69261;495,3472;495,664057809642;-0,09913879;-11,57926;-49,53472;50,8702047512006
0,08652884;2,407683;4,084363;39,91931;0,9913844;17,6922;495,3455;495,662335545586;-0,09913845;-11,57922;-49,53455;50,8700284784309
0,08655953;2,408886;4,084907;39,93446;0,9913814;17,69185;495,344;495,660797904939;-0,09913814;-11,57918;-49,5344;50,8698716468036
0,08659236;2,410174;4,085487;39,95068;0,9913781;17,69147;495,3423;495,659167952841;-0,09913781;-11,57915;-49,53423;50,8697032373224
0,08662598;2,411492;4,086082;39,96728;0,9913748;17,69108;495,3407;495,657476664301;-0,09913749;-11,57911;-49,53407;50,8695348278412
0,08666059;2,412849;4,086695;39,98438;0,9913714;17,69068;495,339;495,65575446933;-0,09913714;-11,57907;-49,5339;50,8693585550714
0,08669271;2,414109;4,087263;40,00024;0,9913682;17,69031;495,3374;495,654155288367;-0,09913682;-11,57903;-49,53374;50,8691940772344
0,0867291;2,415536;4,087906;40,01821;0,9913646;17,68988;495,3356;495,652340850455;-0,09913646;-11,57899;-49,53356;50,8690097240828
0,08676235;2,416839;4,088494;40,03463;0,9913613;17,6895;495,3339;495,650680197143;-0,09913613;-11,57895;-49,53339;50,8688413146016
0,0867984;2,418253;4,089132;40,05243;0,9913577;17,68908;495,3321;495,648865895865;-0,09913577;-11,57891;-49,53321;50,8686571785433
0,08683082;2,419524;4,089706;40,06845;0,9913545;17,68871;495,3305;495,647266579621;-0,09913545;-11,57887;-49,53305;50,8684927007064
0,08686418;2,420832;4,090296;40,08492;0,9913512;17,68832;495,3289;495,64557542877;-0,09913512;-11,57883;-49,53289;50,8683203595954
0,08689767;2,422146;4,090888;40,10146;0,9913479;17,68793;495,3272;495,643914640195;-0,09913479;-11,57879;-49,53272;50,8681519500997
0,08693186;2,423486;4,091493;40,11834;0,9913445;17,68754;495,3255;495,642223149325;-0,09913445;-11,57875;-49,53255;50,8679756773444
0,08696631;2,424837;4,092102;40,13535;0,9913411;17,68714;495,3238;495,640501024353;-0,09913411;-11,57871;-49,53238;50,8678031191256
0,08699896;2,426117;4,09268;40,15148;0,9913378;17,68676;495,3222;495,638871143025;-0,09913378;-11,57868;-49,53222;50,8676349267232
0,08702996;2,427332;4,093228;40,16679;0,9913347;17,6864;495,3206;495,637302870862;-0,09913348;-11,57864;-49,53207;50,8674780950959
0,08706075;2,42854;4,093772;40,182;0,9913317;17,68604;495,3191;495,63576530127;-0,09913317;-11,5786;-49,53191;50,8673214805475
0,08709213;2,42977;4,094327;40,19749;0,9913286;17,68568;495,3176;495,634196893359;-0,09913286;-11,57857;-49,53176;50,8671609343548
0,08713;2,431255;4,094997;40,21619;0,9913248;17,68524;495,3157;495,632320849218;-0,09913249;-11,57852;-49,53157;50,866968935008
0,08716199;2,432509;4,095563;40,23199;0,9913217;17,68487;495,3141;495,630721739356;-0,09913217;-11,57849;-49,53141;50,8668081717365
0,08719408;2,433768;4,09613;40,24784;0,9913185;17,6845;495,3125;495,629122561637;-0,09913185;-11,57845;-49,53125;50,8666436938995
0,08722725;2,435068;4,096717;40,26422;0,9913152;17,68412;495,3109;495,627461979261;-0,09913152;-11,57841;-49,53109;50,8664752844183
0,08726043;2,436369;4,097304;40,28061;0,9913119;17,68373;495,3092;495,625801329163;-0,0991312;-11,57837;-49,53093;50,8663066578582
0,08729672;2,437792;4,097946;40,29852;0,9913083;17,68331;495,3074;495,623986963313;-0,09913083;-11,57833;-49,53075;50,8661225217854
0,08733215;2,439181;4,098572;40,31602;0,9913048;17,6829;495,3057;495,622233934265;-0,09913048;-11,57829;-49,53057;50,8659423173714
0,08736448;2,440449;4,099144;40,33199;0,9913016;17,68253;495,3041;495,620604191349;-0,09913016;-11,57825;-49,53041;50,8657778395345
0,0874768;2,444853;4,10113;40,38745;0,9912905;17,68123;495,2985;495,615007108465;-0,09912905;-11,57812;-49,52985;50,8652059902172
0,08751021;2,446163;4,101721;40,40395;0,9912872;17,68084;495,2969;495,613346391934;-0,09912872;-11,57808;-49,52969;50,8650336490917
0,08754649;2,447585;4,102362;40,42187;0,9912835;17,68042;495,2951;495,611532027719;-0,09912836;-11,57804;-49,52951;50,8648495130334
0,08757871;2,448848;4,102931;40,43778;0,9912804;17,68005;495,2935;495,609932784354;-0,09912804;-11,578;-49,52935;50,8646887497474
0,08760986;2,45007;4,103482;40,45316;0,9912773;17,67969;495,2919;495,608364515687;-0,09912773;-11,57797;-49,52919;50,8645282035692
0,0876466;2,45151;4,104132;40,4713;0,9912736;17,67926;495,2901;495,606519449961;-0,09912737;-11,57793;-49,52901;50,8643401358667
0,08767649;2,452682;4,104661;40,48606;0,9912707;17,67892;495,2886;495,605043220527;-0,09912707;-11,57789;-49,52887;50,8641911675134
0,08770867;2,453944;4,105229;40,50196;0,9912675;17,67854;495,287;495,603443977977;-0,09912675;-11,57785;-49,52871;50,8640266896765
0,08774352;2,45531;4,105845;40,51917;0,991264;17,67814;495,2853;495,601691224023;-0,09912641;-11,57781;-49,52853;50,8638504169067
0,08777395;2,456503;4,106383;40,53419;0,991261;17,67779;495,2838;495,600184224798;-0,0991261;-11,57778;-49,52838;50,8636938023582
0,08780983;2,45791;4,107018;40,55191;0,9912574;17,67737;495,282;495,598400496718;-0,09912575;-11,57774;-49,5282;50,8635096663145
0,08784168;2,459159;4,107581;40,56764;0,9912543;17,677;495,2805;495,5968014591;-0,09912543;-11,5777;-49,52805;50,8633491201073
0,08787427;2,460437;4,108157;40,58373;0,9912511;17,67662;495,2788;495,595171583307;-0,09912511;-11,57766;-49,52789;50,8631844251915
0,08790598;2,46168;4,108717;40,59939;0,991248;17,67626;495,2773;495,593603112334;-0,0991248;-11,57763;-49,52773;50,8630238789988
0,08794044;2,463031;4,109326;40,61641;0,9912445;17,67586;495,2756;495,591880993863;-0,09912445;-11,57759;-49,52756;50,862847606229
0,08797938;2,464558;4,110015;40,63564;0,9912406;17,67541;495,2736;495,589912985238;-0,09912407;-11,57754;-49,52736;50,8626477435937
0,0880118;2,465829;4,110588;40,65164;0,9912375;17,67503;495,272;495,588313676563;-0,09912375;-11,5775;-49,5272;50,8624832657568
0,08804434;2,467104;4,111163;40,66771;0,9912342;17,67466;495,2704;495,586683869751;-0,09912343;-11,57747;-49,52704;50,8623187879198
0,08807527;2,468317;4,11171;40,68298;0,9912311;17,6743;495,2689;495,585146170135;-0,09912311;-11,57743;-49,52689;50,862161956278
0,08810765;2,469586;4,112282;40,69897;0,9912279;17,67392;495,2673;495,583516431864;-0,09912279;-11,57739;-49,52673;50,861997478441
0,08814883;2,471201;4,113009;40,71931;0,9912239;17,67345;495,2652;495,581456045569;-0,09912239;-11,57734;-49,52652;50,8617860379663
0,08818069;2,47245;4,113573;40,73504;0,9912207;17,67308;495,2637;495,579887440124;-0,09912207;-11,57731;-49,52637;50,8616252746803
0,08821288;2,473712;4,114141;40,75093;0,9912175;17,6727;495,2621;495,578257770529;-0,09912175;-11,57727;-49,52621;50,8614607968433
0,08824579;2,475003;4,114723;40,76719;0,9912142;17,67232;495,2604;495,576627760932;-0,09912143;-11,57723;-49,52604;50,8612923873766
0,0882782;2,476273;4,115296;40,78318;0,9912111;17,67195;495,2588;495,57499795583;-0,0991211;-11,5772;-49,52588;50,8611279095251
0,08831502;2,477717;4,115947;40,80137;0,9912074;17,67152;495,257;495,573183392849;-0,09912074;-11,57715;-49,5257;50,8609435563735
0,08834933;2,479062;4,116553;40,81831;0,991204;17,67113;495,2553;495,571461345241;-0,0991204;-11,57711;-49,52553;50,8607672836183
0,08838295;2,48038;4,117147;40,83491;0,9912006;17,67074;495,2536;495,569770068134;-0,09912007;-11,57707;-49,52536;50,8605951595716
0,08841497;2,481635;4,117713;40,85072;0,9911975;17,67036;495,252;495,568170898024;-0,09911975;-11,57704;-49,52521;50,8604343962855
0,08844602;2,482852;4,118261;40,86605;0,9911944;17,67001;495,2505;495,566633200517;-0,09911944;-11,577;-49,52505;50,8602738501074
0,08848079;2,484215;4,118876;40,88322;0,991191;17,6696;495,2488;495,564910949755;-0,0991191;-11,57696;-49,52488;50,8600975773376
0,088512;2,485439;4,119427;40,89863;0,9911879;17,66924;495,2473;495,563342618519;-0,09911878;-11,57692;-49,52473;50,8599407456958
0,08854738;2,486826;4,120052;40,9161;0,9911844;17,66883;495,2455;495,561589665837;-0,09911843;-11,57688;-49,52455;50,8597605412818
0,08858015;2,488111;4,120631;40,93228;0,9911811;17,66845;495,2439;495,559929228271;-0,09911811;-11,57685;-49,52439;50,8595921318151
0,08861192;2,489357;4,121193;40,94797;0,991178;17,66809;495,2423;495,558360693629;-0,09911779;-11,57681;-49,52423;50,8594315856079
0,08865017;2,490856;4,121869;40,96686;0,9911742;17,66764;495,2404;495,556454026436;-0,09911742;-11,57676;-49,52404;50,8592356546314
0,08868222;2,492112;4,122435;40,98268;0,991171;17,66727;495,2388;495,554854857992;-0,0991171;-11,57673;-49,52388;50,8590748913453
0,08871413;2,493363;4,122999;40,99844;0,9911678;17,6669;495,2372;495,553255757747;-0,09911679;-11,57669;-49,52372;50,8589104135229
0,08874931;2,494743;4,12362;41,01581;0,9911643;17,66649;495,2355;495,551502874446;-0,09911644;-11,57665;-49,52355;50,8587341407386
0,08878157;2,496007;4,12419;41,03174;0,9911611;17,66612;495,2339;495,549903638505;-0,09911612;-11,57661;-49,52339;50,8585696629016
0,08881927;2,497485;4,124856;41,05035;0,9911574;17,66568;495,232;495,547997176792;-0,09911574;-11,57657;-49,5232;50,8583776635549
0,0888515;2,498749;4,125425;41,06627;0,9911542;17,66531;495,2304;495,546398009284;-0,09911542;-11,57653;-49,52304;50,8582131857179
0,08888454;2,500044;4,126009;41,08258;0,9911509;17,66493;495,2288;495,544737437662;-0,0991151;-11,57649;-49,52288;50,8580447762367
0,08900051;2,50459;4,128057;41,13984;0,9911394;17,66359;495,2231;495,538955902726;-0,09911395;-11,57636;-49,52231;50,857456983249
0,08903194;2,505822;4,128613;41,15536;0,9911363;17,66322;495,2215;495,537387574644;-0,09911364;-11,57632;-49,52215;50,8572964370563
0,08906387;2,507074;4,129177;41,17112;0,9911332;17,66285;495,2199;495,535788476565;-0,09911332;-11,57629;-49,52199;50,8571319592193
0,08909635;2,508348;4,12975;41,18716;0,9911299;17,66248;495,2183;495,534189174612;-0,09911299;-11,57625;-49,52183;50,8569674813824
0,08913418;2,50983;4,130419;41,20584;0,9911262;17,66204;495,2164;495,532282647095;-0,09911262;-11,5762;-49,52164;50,8567754820356
0,08916502;2,511039;4,130963;41,22107;0,9911231;17,66168;495,2149;495,530745022014;-0,09911232;-11,57617;-49,52149;50,8566186504083
0,08919653;2,512275;4,13152;41,23662;0,99112;17,66132;495,2133;495,529176626829;-0,099112;-11,57613;-49,52134;50,8564581042156
0,08922821;2,513516;4,132079;41,25226;0,9911169;17,66095;495,2118;495,527608095997;-0,09911169;-11,57609;-49,52118;50,8562973409441
0,08926185;2,514835;4,132673;41,26887;0,9911135;17,66056;495,2101;495,525916824612;-0,09911136;-11,57606;-49,52101;50,8561252168974
0,08929437;2,51611;4,133247;41,28493;0,9911103;17,66018;495,2085;495,52428702578;-0,09911104;-11,57602;-49,52085;50,8559605219816
0,08933034;2,51752;4,133883;41,30269;0,9911067;17,65977;495,2067;495,522503240324;-0,09911068;-11,57598;-49,52067;50,8557763859234
0,08936317;2,518807;4,134462;41,31889;0,9911035;17,65939;495,2051;495,520873305855;-0,09911035;-11,57594;-49,52051;50,8556119080719
0,08939488;2,52005;4,135023;41,33455;0,9911004;17,65902;495,2035;495,519274345895;-0,09911004;-11,5759;-49,52036;50,8554511448004
0,08942686;2,521304;4,135588;41,35034;0,9910972;17,65865;495,2019;495,517675249947;-0,09910972;-11,57586;-49,5202;50,8552866669634
0,08946349;2,52274;4,136234;41,36843;0,9910936;17,65823;495,2001;495,515860695405;-0,09910936;-11,57582;-49,52002;50,8551025309051
0,08949628;2,524025;4,136813;41,38462;0,9910903;17,65785;495,1985;495,514230761784;-0,09910903;-11,57578;-49,51985;50,8549341214239
0,08953163;2,525411;4,137437;41,40207;0,9910868;17,65744;495,1967;495,512447317703;-0,09910868;-11,57574;-49,51968;50,8547539170099
0,08956335;2,526654;4,137998;41,41773;0,9910837;17,65707;495,1952;495,510878788943;-0,09910837;-11,57571;-49,51952;50,8545933708172
0,08959432;2,527868;4,138544;41,43302;0,9910806;17,65671;495,1937;495,509341098343;-0,09910806;-11,57567;-49,51937;50,8544365391899
0,08962955;2,529249;4,139166;41,45042;0,9910771;17,65631;495,1919;495,507588221032;-0,09910771;-11,57563;-49,51919;50,8542563347759
0,08966202;2,530522;4,13974;41,46644;0,9910738;17,65593;495,1903;495,505958424512;-0,09910739;-11,57559;-49,51903;50,8540918569389
0,08969408;2,531779;4,140306;41,48228;0,9910707;17,65556;495,1887;495,504359262377;-0,09910707;-11,57556;-49,51887;50,853927379102
0,08973135;2,53324;4,140964;41,50068;0,991067;17,65513;495,1869;495,502483509346;-0,0991067;-11,57551;-49,51869;50,8537393113849
0,08976306;2,534483;4,141523;41,51633;0,9910638;17,65476;495,1853;495,500914981701;-0,09910639;-11,57548;-49,51853;50,8535785481134
0,0898004;2,535947;4,142183;41,53477;0,9910601;17,65433;495,1834;495,499039229169;-0,09910601;-11,57543;-49,51834;50,8533867658454
0,08983355;2,537246;4,142768;41,55113;0,9910569;17,65394;495,1818;495,497409093821;-0,09910569;-11,57539;-49,51818;50,8532183563642
0,08986549;2,538498;4,143332;41,5669;0,9910537;17,65357;495,1802;495,495810068668;-0,09910537;-11,57536;-49,51802;50,8530575930927
0,08989602;2,539695;4,143871;41,58197;0,9910507;17,65322;495,1787;495,494272515911;-0,09910507;-11,57532;-49,51787;50,8529009785442
0,08993063;2,541051;4,144482;41,59906;0,9910473;17,65282;495,177;495,492550342894;-0,09910472;-11,57528;-49,5177;50,8527247057745
0,08996672;2,542466;4,145119;41,61688;0,9910437;17,6524;495,1752;495,490736063756;-0,09910437;-11,57524;-49,51752;50,8525405697162
0,0899995;2,543751;4,145698;41,63306;0,9910404;17,65202;495,1736;495,489106133337;-0,09910405;-11,5752;-49,51736;50,8523758748004
0,09003136;2,545;4,14626;41,64879;0,9910372;17,65165;495,172;495,487537607351;-0,09910373;-11,57517;-49,5172;50,8522116140423
0,09006645;2,546375;4,146879;41,66611;0,9910338;17,65125;495,1703;495,485784733134;-0,09910338;-11,57512;-49,51703;50,8520351241937
0,090097;2,547573;4,147418;41,6812;0,9910308;17,65089;495,1688;495,484247249518;-0,09910308;-11,57509;-49,51688;50,8518785096453
0,09013829;2,549191;4,148148;41,70158;0,9910267;17,65042;495,1667;495,482186811166;-0,09910267;-11,57504;-49,51667;50,8516707837069
0,09016892;2,550392;4,148688;41,71671;0,9910237;17,65006;495,1652;495,48064926003;-0,09910236;-11,57501;-49,51652;50,8515141691585
0,09020217;2,551695;4,149275;41,73312;0,9910203;17,64968;495,1635;495,478988628803;-0,09910204;-11,57497;-49,51636;50,8513455425984
0,090234;2,552943;4,149837;41,74883;0,9910172;17,64931;495,162;495,477420104069;-0,09910172;-11,57493;-49,5162;50,8511812818548
